SUBMISSIONYEARQUARTER,PWSID,SAMPLE_ID,SAMPLING_END_DATE,SAMPLING_START_DATE,RECONCILIATION_ID,SAMPLE_FIRST_REPORTED_DATE,SAMPLE_LAST_REPORTED_DATE,SAR_ID,CONTAMINANT_CODE,RESULT_SIGN_CODE,SAMPLE_MEASURE,UNIT_OF_MEASURE,SAR_FIRST_REPORTED_DATE,SAR_LAST_REPORTED_DATE
2025Q1,GA2090003,GA24384,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14003951,PB90,,.0027,mg/L,11/16/2007,08/24/2015
2025Q1,GA2390001,GA25586,12/31/2009,01/01/2007,,11/16/2007,03/20/2025,14004208,PB90,,0,mg/L,11/16/2007,03/20/2025
2025Q1,GA2390002,GA24841,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004209,PB90,,0,mg/L,11/16/2007,08/18/2011
2025Q1,GA1030028,GA24374,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002382,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2110008,GA24568,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14003970,PB90,,.0028,mg/L,11/16/2007,08/26/2008
2025Q1,GA2410089,GA25672,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004231,PB90,,.003,mg/L,11/16/2007,02/24/2014
2025Q1,GA2410097,GA24530,12/31/2007,01/01/2007,,11/16/2007,12/10/2013,14004234,PB90,,.0025,mg/L,11/16/2007,12/10/2013
2025Q1,GA2410101,GA25288,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004239,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA2450000,GA24977,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004259,PB90,,.0025,mg/L,11/16/2007,08/24/2015
2025Q1,GA2390003,GA25658,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004214,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA2170019,GA25069,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14003998,PB90,,.0013,mg/L,11/16/2007,02/24/2014
2025Q1,GA2430001,GA24526,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004250,PB90,,.008,mg/L,11/16/2007,08/26/2008
2025Q1,GA0690039,GA24464,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14001934,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA2190049,GA24442,06/30/2007,01/01/2007,,11/16/2007,02/20/2013,14004042,PB90,,0,mg/L,11/16/2007,02/20/2013
2025Q1,GA2190060,GA24562,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004056,PB90,,.008,mg/L,11/16/2007,08/26/2008
2025Q1,GA2110011,GA25904,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14003977,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA0690059,GA24935,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14001969,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA0810002,GA24590,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002163,PB90,,.0063,mg/L,11/16/2007,08/26/2008
2025Q1,GA0810008,GA25650,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14002174,PB90,,.0025,mg/L,11/16/2007,12/03/2008
2025Q1,GA0810013,GA25608,12/31/2007,01/01/2007,,11/16/2007,02/16/2010,14002184,PB90,,0,mg/L,11/16/2007,02/16/2010
2025Q1,GA2210000,GA25001,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004058,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA0870002,GA25003,12/31/2009,01/01/2007,,11/16/2007,03/26/2024,14002235,PB90,,.0028,mg/L,11/16/2007,03/26/2024
2025Q1,GA0870006,GA24470,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002242,PB90,,.0072,mg/L,11/16/2007,02/24/2014
2025Q1,GA0870007,GA24997,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002245,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA2230000,GA25085,12/31/2009,01/01/2007,,11/16/2007,02/23/2022,14004079,PB90,,.0035,mg/L,11/16/2007,02/23/2022
2025Q1,GA2210001,GA25068,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004059,PB90,,.0037,mg/L,11/16/2007,08/26/2008
2025Q1,GA2190026,GA25938,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14004033,PB90,,.0066,mg/L,11/16/2007,08/18/2011
2025Q1,GA1930010,GA25520,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14003813,PB90,,.0025,mg/L,11/16/2007,08/18/2009
2025Q1,GA2290005,GA24821,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004108,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2290027,GA24480,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004116,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA2290033,GA24434,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004118,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA0810021,GA25215,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14002193,PB90,,.0025,mg/L,11/16/2007,08/18/2009
2025Q1,GA1990004,GA24863,12/31/2009,01/01/2007,,11/16/2007,11/29/2010,14003882,PB90,,.0037,mg/L,11/16/2007,11/29/2010
2025Q1,GA1990005,GA24462,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14003883,PB90,,.0002,mg/L,11/16/2007,08/26/2008
2025Q1,GA1990007,GA24392,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14003884,PB90,,.0032,mg/L,11/16/2007,02/24/2014
2025Q1,GA2310003,GA25492,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14004127,PB90,,.0053,mg/L,11/16/2007,12/03/2008
2025Q1,GA2310005,GA24512,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004129,PB90,,.0036,mg/L,11/16/2007,02/24/2014
2025Q1,GA2210004,GA24366,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004065,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2370002,GA24576,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004142,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2370003,GA24889,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004145,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2370006,GA24496,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14004151,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA2370008,GA24549,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004157,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA0810044,GA25652,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14002201,PB90,,.0012,mg/L,11/16/2007,12/03/2008
2025Q1,GA2370059,GA25702,12/31/2007,01/01/2007,,11/16/2007,05/18/2010,14004184,PB90,,.0075,mg/L,11/16/2007,05/18/2010
2025Q1,GA2370063,GA25884,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14004187,PB90,,.0031,mg/L,11/16/2007,08/18/2011
2025Q1,GA2370064,GA24566,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14004190,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA2610002,GA25656,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004369,PB90,,.0025,mg/L,11/16/2007,12/03/2008
2025Q1,GA2610003,GA24532,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004370,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2610004,GA24871,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004374,PB90,,.0026,mg/L,11/16/2007,08/18/2009
2025Q1,GA1270037,GA23559,06/30/2007,01/01/2007,,11/16/2007,02/24/2014,14002738,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1270054,GA24408,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002746,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA1270014,GA24412,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002711,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA1270023,GA24556,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14002717,PB90,,.0104,mg/L,11/16/2007,02/24/2014
2025Q1,GA1270080,GA24410,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002749,PB90,,.0056,mg/L,11/16/2007,08/26/2008
2025Q1,GA2630001,GA25562,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14004397,PB90,,0,mg/L,11/16/2007,08/18/2011
2025Q1,GA1270154,GA24476,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002760,PB90,,.0018,mg/L,11/16/2007,08/26/2008
2025Q1,GA1270159,GA25005,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002763,PB90,,.0029,mg/L,11/16/2007,08/26/2008
2025Q1,GA1070004,GA25472,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14002537,PB90,,.003,mg/L,11/16/2007,12/03/2008
2025Q1,GA1110064,GA25568,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002577,PB90,,.0104,mg/L,11/16/2007,02/24/2014
2025Q1,GA2870003,GA25906,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004616,PB90,,.0025,mg/L,11/16/2007,12/03/2008
2025Q1,GA2890000,GA24433,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004617,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA2810007,GA24356,12/31/2009,01/01/2007,,11/16/2007,03/28/2023,14004595,PB90,,.0025,mg/L,11/16/2007,03/28/2023
2025Q1,GA2850131,GA24981,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004609,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA2910006,GA25482,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004644,PB90,,.011,mg/L,11/16/2007,08/18/2011
2025Q1,GA2910059,GA25318,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004652,PB90,,.0064,mg/L,11/16/2007,08/18/2009
2025Q1,GA2890007,GA6241,12/31/2003,01/01/2001,,11/16/2007,03/01/2012,14004624,PB90,,.0025,mg/L,11/16/2007,03/01/2012
2025Q1,GA2910000,GA24845,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004639,PB90,,.0055,mg/L,11/16/2007,08/24/2015
2025Q1,GA1170035,GA25274,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14002619,PB90,,.0025,mg/L,11/16/2007,12/03/2008
2025Q1,GA1170037,GA25154,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14002620,PB90,,0,mg/L,11/16/2007,08/18/2011
2025Q1,GA2950054,GA25662,12/31/2007,01/01/2007,,11/16/2007,08/27/2010,14004684,PB90,,0,mg/L,11/16/2007,08/27/2010
2025Q1,GA2970002,GA25464,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004690,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2970041,GA24572,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14004694,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2910062,GA25570,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004655,PB90,,.0043,mg/L,11/16/2007,02/24/2014
2025Q1,GA2910068,GA25317,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004660,PB90,,.0035,mg/L,11/16/2007,08/18/2009
2025Q1,GA2970052,GA25364,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004701,PB90,,.0026,mg/L,11/16/2007,08/18/2009
2025Q1,GA1210008,GA24544,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14002650,PB90,,.0057,mg/L,11/16/2007,08/18/2011
2025Q1,GA1310021,GA24420,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002800,PB90,,.0012,mg/L,11/16/2007,08/26/2008
2025Q1,GA1310022,GA25916,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14002801,PB90,,.0015,mg/L,11/16/2007,12/03/2008
2025Q1,GA1310023,GA25558,12/31/2007,01/01/2005,,11/16/2007,02/24/2014,14002803,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1310039,GA24582,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002806,PB90,,.0033,mg/L,11/16/2007,08/26/2008
2025Q1,GA1310010,GA24570,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002796,PB90,,.0035,mg/L,11/16/2007,08/26/2008
2025Q1,GA2730005,GA24406,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004467,PB90,,.0035,mg/L,11/16/2007,08/26/2008
2025Q1,GA2730014,GA25382,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004475,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA1310046,GA25666,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14002823,PB90,,.0012,mg/L,11/16/2007,05/27/2009
2025Q1,GA2450029,GA25692,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14004279,PB90,,.0034,mg/L,11/16/2007,12/03/2008
2025Q1,GA2450038,GA24827,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004280,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2510000,GA25932,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004300,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA2750003,GA25912,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004482,PB90,,.0025,mg/L,11/16/2007,12/03/2008
2025Q1,GA2510003,GA24546,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004305,PB90,,0,mg/L,11/16/2007,08/18/2011
2025Q1,GA2750005,GA24456,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004486,PB90,,.0025,mg/L,11/16/2007,08/24/2015
2025Q1,GA2750008,GA25340,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004489,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA2750024,GA24490,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004501,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750027,GA25268,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004502,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA2750020,GA25418,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004495,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA1030097,GA25195,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14002447,PB90,,0,mg/L,11/16/2007,08/18/2009
2025Q1,GA1030101,GA25462,12/31/2009,01/01/2007,,11/16/2007,02/16/2010,14002453,PB90,,0,mg/L,11/16/2007,02/16/2010
2025Q1,GA1030102,GA24376,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002456,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2770002,GA24933,12/31/2008,01/01/2006,,11/16/2007,02/24/2014,14004538,PB90,,.0062,mg/L,11/16/2007,02/24/2014
2025Q1,GA2770006,GA24608,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004545,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750036,GA24388,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004505,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750055,GA24492,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004515,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA1030112,GA25398,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14002483,PB90,,.0012,mg/L,11/16/2007,05/27/2009
2025Q1,GA1030113,GA25454,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002486,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1030119,GA25390,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002499,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA2770130,GA24927,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14004564,PB90,,.0012,mg/L,11/16/2007,02/24/2014
2025Q1,GA2770132,GA24460,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004565,PB90,,.002,mg/L,11/16/2007,08/26/2008
2025Q1,GA2770021,GA24454,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14004551,PB90,,.0013,mg/L,11/16/2007,02/24/2014
2025Q1,GA2770025,GA24925,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14004552,PB90,,.0025,mg/L,11/16/2007,02/24/2014
2025Q1,GA1070002,GA25093,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002532,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2510050,GA25294,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004331,PB90,,.0025,mg/L,11/16/2007,08/18/2009
2025Q1,GA2510053,GA25296,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14004334,PB90,,.0012,mg/L,11/16/2007,05/27/2009
2025Q1,GA1230059,GA25137,12/31/2007,01/01/2007,,11/16/2007,08/26/2008,14002676,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA1230060,GA23787,12/31/2007,07/01/2007,,11/16/2007,02/20/2013,14002680,PB90,,.045,mg/L,11/16/2007,02/20/2013
2025Q1,GA2790001,GA25696,12/31/2007,01/01/2007,,11/16/2007,08/27/2010,14004572,PB90,,0,mg/L,11/16/2007,08/27/2010
2025Q1,GA2570001,GA24628,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004351,PB90,,0,mg/L,11/16/2007,08/24/2015
2025Q1,GA1270010,GA24543,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002706,PB90,,.0036,mg/L,11/16/2007,08/26/2008
2025Q1,GA1270012,GA25550,12/31/2007,01/01/2007,,11/16/2007,08/27/2010,14002710,PB90,,.0012,mg/L,11/16/2007,08/27/2010
2025Q1,GA1250000,GA25033,12/31/2009,01/01/2007,,11/16/2007,03/01/2012,14002685,PB90,,.0033,mg/L,11/16/2007,03/01/2012
2025Q1,GA1270037,GA20390,12/31/2006,07/01/2006,,11/16/2007,02/24/2014,14002737,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA3030041,GA25376,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14004745,PB90,,.0098,mg/L,11/16/2007,02/24/2014
2025Q1,GA3050000,GA24843,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004746,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA3050002,GA24606,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004752,PB90,,.0025,mg/L,11/16/2007,08/18/2009
2025Q1,GA1270126,GA25556,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14002751,PB90,,.0035,mg/L,11/16/2007,02/24/2014
2025Q1,GA3050001,GA24610,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004747,PB90,,.0012,mg/L,11/16/2007,08/26/2008
2025Q1,GA3110000,GA25197,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004814,PB90,,.0025,mg/L,11/16/2007,08/24/2015
2025Q1,GA1270173,GA25336,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002778,PB90,,.0027,mg/L,11/16/2007,02/24/2014
2025Q1,GA2790027,GA24626,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004586,PB90,,.0034,mg/L,11/16/2007,08/26/2008
2025Q1,GA2790033,GA25089,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004592,PB90,,.0012,mg/L,11/16/2007,12/03/2008
2025Q1,GA2810001,GA24879,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004594,PB90,,.018,mg/L,11/16/2007,12/03/2008
2025Q1,GA3050016,GA25436,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004773,PB90,,.0014,mg/L,11/16/2007,08/18/2009
2025Q1,GA3050030,GA25582,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14004779,PB90,,0,mg/L,11/16/2007,05/27/2009
2025Q1,GA3050041,GA25065,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004782,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2870000,GA24911,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004612,PB90,,.0025,mg/L,11/16/2007,08/24/2015
2025Q1,GA2930010,GA25620,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004664,PB90,,.0025,mg/L,11/16/2007,08/18/2011
2025Q1,GA2950002,GA24452,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004677,PB90,,.005,mg/L,11/16/2007,08/24/2015
2025Q1,GA2950003,GA25322,12/31/2009,01/01/2007,,11/16/2007,08/24/2015,14004678,PB90,,.0026,mg/L,11/16/2007,08/24/2015
2025Q1,GA1310041,GA24873,12/31/2009,01/01/2007,,11/16/2007,02/24/2014,14002807,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1310047,GA24945,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14002824,PB90,,.0045,mg/L,11/16/2007,02/24/2014
2025Q1,GA2750004,GA24813,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004483,PB90,,.0044,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750022,GA25664,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14004499,PB90,,0,mg/L,11/16/2007,05/27/2009
2025Q1,GA2750023,GA24494,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004500,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA3110060,GA25442,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14004833,PB90,,0,mg/L,11/16/2007,05/27/2009
2025Q1,GA2750056,GA5781,12/31/2003,01/01/2001,,11/16/2007,08/26/2008,14004516,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750059,GA25081,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004523,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2750060,GA25173,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004528,PB90,,.0012,mg/L,11/16/2007,08/26/2008
2025Q1,GA0010005,GA24775,12/31/2009,01/01/2007,,11/16/2007,11/28/2023,14000884,PB90,,.0025,mg/L,11/16/2007,11/28/2023
2025Q1,GA0030000,GA25320,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14000889,PB90,,.0025,mg/L,11/16/2007,05/27/2009
2025Q1,GA1330008,GA25930,12/31/2007,01/01/2007,,11/16/2007,08/18/2011,14002855,PB90,,.0033,mg/L,11/16/2007,08/18/2011
2025Q1,GA2770026,GA25414,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14004553,PB90,,.0012,mg/L,11/16/2007,12/03/2008
2025Q1,GA2770032,GA25384,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14004559,PB90,,.0032,mg/L,11/16/2007,08/18/2009
2025Q1,GA1330054,GA24807,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14002887,PB90,,.0025,mg/L,11/16/2007,08/26/2008
2025Q1,GA1230051,GA25448,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14002668,PB90,,.0025,mg/L,11/16/2007,05/27/2009
2025Q1,GA3010000,GA24414,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004718,PB90,,.0012,mg/L,11/16/2007,08/26/2008
2025Q1,GA3030002,GA24378,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004730,PB90,,.0039,mg/L,11/16/2007,08/26/2008
2025Q1,GA3030005,GA25976,12/31/2007,01/01/2007,,11/16/2007,05/27/2009,14004736,PB90,,0,mg/L,11/16/2007,05/27/2009
2025Q1,GA3030007,GA25023,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14004740,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA2250000,GA24438,12/31/2007,01/01/2007,,11/16/2007,08/26/2008,14004083,PB90,,.024,mg/L,11/16/2007,08/26/2008
2025Q1,GA2270004,GA25488,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14004099,PB90,,.0006,mg/L,11/16/2007,08/18/2011
2025Q1,GA0510138,GA25546,12/31/2009,01/01/2007,,11/16/2007,02/16/2010,14001754,PB90,,0,mg/L,11/16/2007,02/16/2010
2025Q1,GA0310169,GA25618,12/31/2007,01/01/2007,,11/16/2007,05/26/2011,14001303,PB90,,0,mg/L,11/16/2007,05/26/2011
2025Q1,GA0310172,GA24362,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14001317,PB90,,.0012,mg/L,11/16/2007,08/26/2008
2025Q1,GA0310173,GA25017,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14001322,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA1730013,GA25882,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14003256,PB90,,.0016,mg/L,11/16/2007,02/24/2014
2025Q1,GA0310177,GA25600,12/31/2007,01/01/2007,,11/16/2007,12/03/2008,14001329,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA0310180,GA25524,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14001335,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA0310185,GA24783,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14001347,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA0310194,GA24815,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14001363,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1750001,GA24350,12/31/2009,01/01/2007,,11/16/2007,08/26/2008,14003258,PB90,,.0074,mg/L,11/16/2007,08/26/2008
2025Q1,GA1750092,GA25227,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14003301,PB90,,.0037,mg/L,11/16/2007,08/18/2009
2025Q1,GA0310195,GA25530,12/31/2009,01/01/2007,,11/16/2007,12/03/2008,14001366,PB90,,0,mg/L,11/16/2007,12/03/2008
2025Q1,GA0310198,GA24895,12/31/2009,01/01/2007,,11/16/2007,08/18/2011,14001370,PB90,,0,mg/L,11/16/2007,08/18/2011
2025Q1,GA0310199,GA25179,12/31/2007,01/01/2007,,11/16/2007,08/26/2008,14001373,PB90,,0,mg/L,11/16/2007,08/26/2008
2025Q1,GA1270179,GA25306,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14005117,PB90,,.0055,mg/L,11/16/2007,02/24/2014
2025Q1,GA0310200,GA25444,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14001375,PB90,,.0072,mg/L,11/16/2007,02/24/2014
2025Q1,GA0310235,GA25095,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14005138,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA1030130,GA25404,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14005143,PB90,,0,mg/L,11/16/2007,02/24/2014
2025Q1,GA0290069,GA25127,12/31/2007,01/01/2007,,11/16/2007,08/18/2009,14001172,PB90,,.0012,mg/L,11/16/2007,08/18/2009
2025Q1,GA0030006,GA24994,12/31/2007,01/01/2007,,11/16/2007,02/24/2014,14005160,PB90,,0,mg/L,11/16/2007,02/24/2014
