SUBMISSIONYEARQUARTER,PWSID,GEO_ID,AREA_TYPE_CODE,TRIBAL_CODE,STATE_SERVED,ANSI_ENTITY_CODE,ZIP_CODE_SERVED,CITY_SERVED,COUNTY_SERVED,LAST_REPORTED_DATE
2025Q1,GA0510261,8673165,CN,,,051,,,Chatham,07/22/1995
2025Q1,GA0510262,8964614,CT,,GA,,,TYBEE ISLAND,,12/03/2008
2025Q1,GA0510262,8964615,CN,,,051,,,Chatham,12/03/2008
2025Q1,GA0510265,9116696,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510265,9116697,CT,,GA,,,THUNDERBOLT,,03/20/2025
2025Q1,GA0510266,9116698,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510266,9116699,CT,,GA,,,SAVANNAH,,03/20/2025
2025Q1,GA0510267,9116700,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510268,8673173,CN,,,051,,,Chatham,07/22/1995
2025Q1,GA0510269,8673174,CN,,,051,,,Chatham,07/22/1995
2025Q1,GA0510270,9116877,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510270,9116878,CT,,GA,,,SAVANNAH,,03/20/2025
2025Q1,GA0510271,9116879,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510271,9117691,CT,,GA,,,SAVANNAH,,03/20/2025
2025Q1,GA0510272,8878032,CN,,,051,,,Chatham,02/06/1996
2025Q1,GA0510273,9117692,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510273,9117693,CT,,GA,,,SAVANNAH,,03/20/2025
2025Q1,GA0510275,9117694,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510276,8661616,CN,,,051,,,Chatham,03/07/2003
2025Q1,GA0510277,9116720,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510278,9116826,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510280,9118801,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510281,9118806,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510283,9118891,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510283,9118892,CT,,GA,,,PORT WENTWORTH,,03/20/2025
2025Q1,GA0510285,9105148,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510285,9105149,CT,,GA,,,BLOOMINGDALE,,03/20/2025
2025Q1,GA0510286,9105181,CN,,,051,,,Chatham,03/20/2025
2025Q1,GA0510286,9105182,CT,,GA,,,GARDEN CITY,,03/20/2025
2025Q1,GA0530000,8673175,CN,,,053,,,Chattahoochee,01/19/2000
2025Q1,GA0530000,8673176,CT,,GA,,,CUSSETA,,01/19/2000
2025Q1,GA0530001,8673177,CN,,,053,,,Chattahoochee,07/22/1995
2025Q1,GA0530001,8673178,CT,,GA,,,CUSSETA GEORGIA,,07/22/1995
2025Q1,GA0530002,9117695,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530002,9117696,CT,,GA,,,CUSSETA,,03/20/2025
2025Q1,GA0530003,8673181,CN,,,053,,,Chattahoochee,07/22/1995
2025Q1,GA0530004,9117697,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530005,9117698,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530007,9117699,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530009,9117700,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530010,9118883,CN,,,215,,,Muscogee,03/20/2025
2025Q1,GA0530010,9118884,CT,,GA,,,COLUMBUS,,03/20/2025
2025Q1,GA0530011,9008271,CN,,,053,,,Chattahoochee,08/16/2018
2025Q1,GA0530011,9008272,CT,,GA,,,FORT BENNING (U.S. ARMY),,08/16/2018
2025Q1,GA0530012,9118881,CN,,,215,,,Muscogee,03/20/2025
2025Q1,GA0530012,9118882,CT,,GA,,,COLUMBUS,,03/20/2025
2025Q1,GA0530013,9119917,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530013,9119918,CT,,GA,,,FORT BENNING (U.S. ARMY),,03/20/2025
2025Q1,GA0530014,9103537,CN,,,053,,,Chattahoochee,03/20/2025
2025Q1,GA0530014,9103538,CT,,GA,,,COLUMBUS,,03/20/2025
2025Q1,GA0550000,9117701,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550000,9117702,CT,,GA,,,TRION,,03/20/2025
2025Q1,GA0550001,9117703,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550001,9117704,CT,,GA,,,LYERLY,,03/20/2025
2025Q1,GA0550002,9117705,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550002,9117706,CT,,GA,,,MENLO,,03/20/2025
2025Q1,GA0550003,9117707,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550003,9117708,CT,,GA,,,SUMMERVILLE,,03/20/2025
2025Q1,GA0550004,8673190,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550005,8810191,CT,,GA,,,CLOUDLAND,,05/19/2015
2025Q1,GA0550005,8810194,CN,,,055,,,Chattooga,05/19/2015
2025Q1,GA0550006,9117709,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550007,8673195,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550008,8673196,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550009,8673197,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550010,8673198,CN,,,027,,,Brooks,07/22/1995
2025Q1,GA0550011,8673199,CN,,,027,,,Brooks,07/22/1995
2025Q1,GA0550012,8673200,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550015,9117710,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550015,9117711,CT,,GA,,,CLOUDLAND,,03/20/2025
2025Q1,GA0550016,8673206,CN,,,027,,,Brooks,07/22/1995
2025Q1,GA0550017,8673207,CN,,,227,,,Pickens,07/22/1995
2025Q1,GA0550019,8673208,CN,,,027,,,Brooks,07/22/1995
2025Q1,GA0550021,8673209,CN,,,027,,,Brooks,07/22/1995
2025Q1,GA0550043,8673210,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550047,8673211,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550048,8673212,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550049,9117712,CN,,,055,,,Chattooga,03/20/2025
2025Q1,GA0550050,8673214,CN,,,055,,,Chattooga,07/22/1995
2025Q1,GA0550052,8944684,CT,,GA,,,SUMMERVILLE,,08/19/2000
2025Q1,GA0550051,8814902,CT,,GA,,,SUMMERVILLE,,02/18/2011
2025Q1,GA0550051,8814903,CN,,,055,,,Chattooga,02/18/2011
2025Q1,GA0550052,8944683,CN,,,055,,,Chattooga,08/19/2000
2025Q1,GA0550053,8987454,CN,,,055,,,Chattooga,02/24/2015
2025Q1,GA0570000,9117713,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570001,9117714,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570001,9117715,CT,,GA,,,CANTON,,03/20/2025
2025Q1,GA0570002,9117716,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570003,9117717,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570003,9117718,CT,,GA,,,WOODSTOCK,,03/20/2025
2025Q1,GA0570006,9117719,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570007,9007621,CN,,,057,,,Cherokee,08/06/2020
2025Q1,GA0570007,9007622,CT,,GA,,,WOODSTOCK,,08/06/2020
2025Q1,GA0570008,8673226,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570009,8673227,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570010,8673228,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570010,8673229,CT,,GA,,,CHEROKEE COUNTY,,07/22/1995
2025Q1,GA0570011,8673230,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570011,8673231,CT,,GA,,,CANTON GEORGIA,,07/22/1995
2025Q1,GA0570012,8673232,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570012,8673233,CT,,GA,,,CANTON GEORGIA,,07/22/1995
2025Q1,GA0570014,8673234,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570015,8673235,CN,,,057,,,Cherokee,01/19/2000
2025Q1,GA0570016,8673236,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0570017,9117720,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570018,8673239,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0570020,8673240,CN,,,057,,,Cherokee,01/19/2000
2025Q1,GA0570020,8673241,CT,,GA,,,HOLLY SPRINGS,,01/19/2000
2025Q1,GA0570022,8673246,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570023,9117721,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570023,9117722,CT,,GA,,,CANTON,,03/20/2025
2025Q1,GA0570024,9117723,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570024,9117724,CT,,GA,,,WALESKA,,03/20/2025
2025Q1,GA0570025,8673249,CN,,,057,,,Cherokee,01/19/2000
2025Q1,GA0570026,8971151,CN,,,057,,,Cherokee,12/16/2016
2025Q1,GA0570027,8673250,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570027,8673251,CT,,GA,,,HOLLY SPRINGS G,,07/22/1995
2025Q1,GA0570036,8673252,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570038,8673253,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570039,8673254,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570048,9117725,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570048,9117726,CT,,GA,,,WOODSTOCK,,03/20/2025
2025Q1,GA0570052,8673255,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0570056,8673256,CN,,,057,,,Cherokee,08/19/2000
2025Q1,GA0570056,8673257,CT,,GA,,,ACWORTH,,08/19/2000
2025Q1,GA0570057,8673258,CN,,,057,,,Cherokee,01/19/2000
2025Q1,GA0570058,8673259,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570059,8673260,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570062,8673261,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570063,8673262,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570064,8673263,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570065,8673264,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570066,8673265,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570067,8673266,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570067,8673267,CT,,GA,,,PAYNE CAMPGROUN,,07/22/1995
2025Q1,GA0570068,8673268,CN,,,015,,,Bartow,07/22/1995
2025Q1,GA0570070,8720945,CN,,,057,,,Cherokee,11/15/2017
2025Q1,GA0570070,8723145,CT,,GA,,,CANTON,,11/15/2017
2025Q1,GA0570071,8673271,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570072,8673272,CN,,,057,,,Cherokee,07/22/1995
2025Q1,GA0570073,8911066,CN,,,057,,,Cherokee,08/19/2000
2025Q1,GA0570073,8911068,CT,,GA,,,WOODSTOCK,,08/19/2000
2025Q1,GA0570074,8916244,CN,,,057,,,Cherokee,01/19/2000
2025Q1,GA0570074,8916245,CT,,GA,,,BALL GROUND,,01/19/2000
2025Q1,GA0570075,9114782,CN,,,057,,,Cherokee,03/20/2025
2025Q1,GA0570076,9008761,CN,,,057,,,Cherokee,12/21/2023
2025Q1,GA0570076,9008762,CT,,GA,,,WALESKA,,12/21/2023
2025Q1,GA0590000,9117727,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590000,9117728,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0590001,8673276,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590001,8673277,CT,,GA,,,ATHENS,,01/19/2000
2025Q1,GA0590003,9117729,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590004,9117730,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590004,9117731,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0590005,8673281,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590006,8673282,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590007,9117732,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590008,8673284,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590009,9117733,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590009,9117734,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0590010,8673286,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590013,9117735,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590014,8673288,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590016,8673290,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590017,8673291,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590017,8675425,CT,,GA,,,ATHENS,,01/19/2000
2025Q1,GA0590018,8935239,CN,,,059,,,Clarke,03/13/2009
2025Q1,GA0590019,8675427,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590020,9117736,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590020,9117737,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0590023,8675428,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590023,8675429,CT,,GA,,,ATHENS,,01/19/2000
2025Q1,GA0590024,8675430,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590029,8689042,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590024,8675431,CT,,GA,,,ATHENS,,01/19/2000
2025Q1,GA0590027,8675432,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590028,8689041,CN,,,229,,,Pierce,07/22/1995
2025Q1,GA0590030,8689043,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0590030,8689044,CT,,GA,,,JOAN REYNOLDS,,07/22/1995
2025Q1,GA0590031,8689045,CN,,,229,,,Pierce,07/22/1995
2025Q1,GA0590034,8689046,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590041,8689047,CN,,,229,,,Pierce,07/22/1995
2025Q1,GA0590042,8689048,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0590043,8689049,CN,,,229,,,Pierce,07/22/1995
2025Q1,GA0590044,8689050,CN,,,229,,,Pierce,07/22/1995
2025Q1,GA0590053,8689051,CN,,,029,,,Bryan,07/22/1995
2025Q1,GA0590054,9117738,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590054,9117739,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0590055,9117740,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590060,8689052,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590063,8689053,CN,,,059,,,Clarke,01/19/2000
2025Q1,GA0590063,8689054,CT,,GA,,,ATHENS,,01/19/2000
2025Q1,GA0590066,8689055,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590068,8689056,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590069,8689057,CN,,,059,,,Clarke,07/22/1995
2025Q1,GA0590070,9117741,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590071,9117742,CN,,,059,,,Clarke,03/20/2025
2025Q1,GA0590071,9117743,CT,,GA,,,ATHENS,,03/20/2025
2025Q1,GA0610000,9117744,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610000,9117745,CT,,GA,,,BLUFFTON,,03/20/2025
2025Q1,GA0610001,9117746,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610001,9117747,CT,,GA,,,FORT GAINES,,03/20/2025
2025Q1,GA0610002,8689058,CN,,,087,,,Decatur,07/22/1995
2025Q1,GA0610002,8689059,CT,,GA,,,FORT GAINES GEO,,07/22/1995
2025Q1,GA0610003,8988424,CN,,,061,,,Clay,05/18/2007
2025Q1,GA0610005,9117748,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610011,8692862,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610011,8692863,CT,,GA,,,SANDY CREEK PAR,,07/22/1995
2025Q1,GA0610012,8692864,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610012,8692865,CT,,GA,,,EAST SIDE LOWER,,07/22/1995
2025Q1,GA0610016,8951047,CN,,,061,,,Clay,05/18/2010
2025Q1,GA0610017,8692867,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610018,8964828,CT,,GA,,,FORT GAINES,,02/20/2013
2025Q1,GA0610018,8964829,CN,,,061,,,Clay,02/20/2013
2025Q1,GA0610019,8692870,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610020,8692871,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610021,8951048,CN,,,061,,,Clay,05/18/2010
2025Q1,GA0610022,8951049,CN,,,061,,,Clay,05/18/2010
2025Q1,GA0610023,9117749,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610024,8710154,CN,,,061,,,Clay,08/22/2006
2025Q1,GA0610025,8692879,CN,,,061,,,Clay,07/22/1995
2025Q1,GA0610026,8854181,CN,,,061,,,Clay,02/16/2010
2025Q1,GA0610027,9117750,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610027,9117751,CT,,GA,,,FORT GAINES,,03/20/2025
2025Q1,GA0610028,9116792,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0610029,9116801,CN,,,061,,,Clay,03/20/2025
2025Q1,GA0630000,9117752,CN,,,063,,,Clayton,03/20/2025
2025Q1,GA0630001,8692883,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0630002,8692884,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0630003,8692885,CN,,,063,,,Clayton,01/19/2000
2025Q1,GA0630003,8692886,CT,,GA,,,RIVERDALE,,01/19/2000
2025Q1,GA0630005,8692887,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0630006,8692888,CN,,,063,,,Clayton,01/19/2000
2025Q1,GA0630006,8692889,CT,,GA,,,RIVERDALE,,01/19/2000
2025Q1,GA0630007,8699094,CN,,,031,,,Bulloch,07/22/1995
2025Q1,GA0630008,9117753,CN,,,063,,,Clayton,03/20/2025
2025Q1,GA0630009,8699096,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0630011,9117754,CN,,,063,,,Clayton,03/20/2025
2025Q1,GA0630012,8699098,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0630013,8699099,CN,,,231,,,Pike,07/22/1995
2025Q1,GA0630017,8699100,CN,,,063,,,Clayton,01/19/2000
2025Q1,GA0630017,8699101,CT,,GA,,,JONESBORO,,01/19/2000
2025Q1,GA0630027,8699102,CN,,,063,,,Clayton,07/22/1995
2025Q1,GA0650000,9117755,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650000,9117756,CT,,GA,,,HOMERVILLE,,03/20/2025
2025Q1,GA0650001,9117757,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650001,9117758,CT,,GA,,,FARGO,,03/20/2025
2025Q1,GA0650004,9117759,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650004,9117760,CT,,GA,,,DU PONT,,03/20/2025
2025Q1,GA0650009,8699108,CN,,,065,,,Clinch,07/22/1995
2025Q1,GA0650013,9117761,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650013,9117762,CT,,GA,,,ARGYLE,,03/20/2025
2025Q1,GA0650014,9117763,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650016,9101976,CN,,,065,,,Clinch,03/20/2025
2025Q1,GA0650016,9101977,CT,,GA,,,HOMERVILLE,,03/20/2025
2025Q1,GA0670000,8699111,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0670001,9117764,CN,,,067,,,Cobb,03/20/2025
2025Q1,GA0670001,9117765,CT,,GA,,,AUSTELL,,03/20/2025
2025Q1,GA0670002,9117766,CN,,,067,,,Cobb,03/20/2025
2025Q1,GA0670003,9117767,CN,,,067,,,Cobb,03/20/2025
2025Q1,GA0670004,8699116,CN,,,067,,,Cobb,01/19/2000
2025Q1,GA0670005,9117768,CN,,,067,,,Cobb,03/20/2025
2025Q1,GA0670005,9117769,CT,,GA,,,MARIETTA,,03/20/2025
2025Q1,GA0670006,9013193,CN,,,067,,,Cobb,06/19/2019
2025Q1,GA0670006,9013194,CT,,GA,,,POWDER SPRINGS,,06/19/2019
2025Q1,GA0670007,9117770,CN,,,067,,,Cobb,03/20/2025
2025Q1,GA0670007,9117771,CT,,GA,,,SMYRNA,,03/20/2025
2025Q1,GA0670008,8666324,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0670019,8666328,CN,,,067,,,Cobb,08/19/2000
2025Q1,GA0670009,8666325,CN,,,067,,,Cobb,01/19/2000
2025Q1,GA0670009,8666326,CT,,GA,,,ACWORTH,,01/19/2000
2025Q1,GA0670018,8666327,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0670019,8666329,CT,,GA,,,ACWORTH,,08/19/2000
2025Q1,GA0670022,8666330,CN,,,033,,,Burke,07/22/1995
2025Q1,GA0670024,8666331,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0670030,8666332,CN,,,033,,,Burke,07/22/1995
2025Q1,GA0670034,8666333,CN,,,033,,,Burke,07/22/1995
2025Q1,GA0670038,8666334,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0670039,8666335,CN,,,067,,,Cobb,07/22/1995
2025Q1,GA0690000,9117772,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690000,9117773,CT,,GA,,,AMBROSE,,03/20/2025
2025Q1,GA0690001,9117774,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690002,9117775,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690002,9117776,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690003,9117777,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690003,9117778,CT,,GA,,,NICHOLLS,,03/20/2025
2025Q1,GA0690006,9117779,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690006,9117780,CT,,GA,,,WEST GREEN,,03/20/2025
2025Q1,GA0690007,9117781,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690007,9117782,CT,,GA,,,NICHOLLS,,03/20/2025
2025Q1,GA0690009,9117783,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690009,9117784,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690010,8666343,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690011,9117785,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690011,9117786,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690014,8666346,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690015,8890826,CT,,GA,,,DOUGLAS,,11/29/2010
2025Q1,GA0690015,8890827,CN,,,069,,,Coffee,11/29/2010
2025Q1,GA0690016,8666350,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690017,8666351,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690017,8666352,CT,,GA,,,DORIS BITTAKER,,07/22/1995
2025Q1,GA0690018,9117787,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690018,9117788,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690020,8666353,CN,,,069,,,Coffee,12/23/2000
2025Q1,GA0690020,8666357,CT,,GA,,,DOUGLAS,,12/23/2000
2025Q1,GA0690021,8666354,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690022,8666355,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690022,8666356,CT,,GA,,,DOUGLAS GEORGIA,,07/22/1995
2025Q1,GA0690025,8666360,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690027,9117789,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690027,9117790,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690028,8666362,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690029,8666363,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690030,8666364,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690031,9117791,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690032,9117794,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690032,9117795,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690034,9117796,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690034,9117797,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690035,9117798,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690036,9117799,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690037,9117800,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690037,9117801,CT,,GA,,,BROXTON,,03/20/2025
2025Q1,GA0690038,9117802,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690038,9117803,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690039,9117804,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690039,9117805,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690040,9117806,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690041,8666369,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690042,8961106,CN,,,069,,,Coffee,12/12/2014
2025Q1,GA0690043,8666370,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690044,8666371,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690045,8666372,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690045,8666373,CT,,GA,,,DOUGLAS,,01/19/2000
2025Q1,GA0690046,8666374,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690046,8666375,CT,,GA,,,DOUGLAS,,01/19/2000
2025Q1,GA0690047,8666376,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690048,9117807,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690048,9117808,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690049,8666377,CN,,,069,,,Coffee,07/22/1995
2025Q1,GA0690050,8666378,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690051,8959976,CN,,,069,,,Coffee,08/18/2011
2025Q1,GA0690053,8878033,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690053,8878034,CT,,GA,,,DOUGLAS,,01/19/2000
2025Q1,GA0690054,9117809,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690054,9117810,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690055,9117811,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690057,8882507,CN,,,069,,,Coffee,03/25/1997
2025Q1,GA0690058,8978514,CN,,,069,,,Coffee,02/25/2008
2025Q1,GA0690059,9117812,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690060,9013625,CN,,,069,,,Coffee,06/27/2023
2025Q1,GA0690061,8832019,CT,,GA,,,DOUGLAS,,02/18/2011
2025Q1,GA0690061,8832021,CN,,,069,,,Coffee,02/18/2011
2025Q1,GA0690062,8903585,CN,,,069,,,Coffee,01/19/2000
2025Q1,GA0690062,8903586,CT,,GA,,,DOUGLAS,,01/19/2000
2025Q1,GA0690063,9117813,CN,,,069,,,Coffee,03/20/2025
2025Q1,GA0690063,9117814,CT,,GA,,,DOUGLAS,,03/20/2025
2025Q1,GA0690064,8944685,CN,,,069,,,Coffee,08/19/2000
2025Q1,GA0690064,8944686,CT,,GA,,,DOUGLAS,,08/19/2000
2025Q1,GA0690065,8951167,CT,,GA,,,AMBROSE,,05/13/2016
