SUBMISSIONYEARQUARTER,PWSID,FACILITY_ID,FACILITY_NAME,STATE_FACILITY_ID,FACILITY_ACTIVITY_CODE,FACILITY_DEACTIVATION_DATE,FACILITY_TYPE_CODE,SUBMISSION_STATUS_CODE,IS_SOURCE_IND,WATER_TYPE_CODE,AVAILABILITY_CODE,SELLER_TREATMENT_CODE,SELLER_PWSID,SELLER_PWS_NAME,FILTRATION_STATUS_CODE,IS_SOURCE_TREATED_IND,FIRST_REPORTED_DATE,LAST_REPORTED_DATE
2025Q1,GA1210004,12023,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210004,12024,ATLANTA WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA1210001,ATLANTA,FIL,N,,03/20/2025
2025Q1,GA1210004,19574,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210005,12025,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210005,12026,COBB CO.-MARIETTA WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA0670002,COBB CO.-MARIETTA WATER AUTH.,FIL,N,,03/20/2025
2025Q1,GA1210005,12027,GWINNETT COUNTY WATER SYSTEM,102,A,,CC,Y,Y,SW,P,F,GA1350004,GWINNETT CO. DEPT. OF WATER RESOURCES,FIL,N,,03/20/2025
2025Q1,GA1210005,12028,ATLANTA WATER SYSTEM,103,A,,CC,Y,Y,SW,P,F,GA1210001,ATLANTA,FIL,N,,03/20/2025
2025Q1,GA1210005,12029,ATLANTA-FULTON WATER RES COMM,104,A,,CC,Y,Y,SW,P,F,GA1210038,ATLANTA-FULTON COUNTY WATER RESOURCES,FIL,N,,03/20/2025
2025Q1,GA1210005,19575,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210006,12030,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210006,12031,ATLANTA WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA1210001,ATLANTA,FIL,N,,03/20/2025
2025Q1,GA1210006,19576,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210006,23127,CITY OF EAST POINT,102,A,,CC,Y,Y,SW,P,F,GA1210003,EAST POINT,FIL,N,11/23/2016,03/20/2025
2025Q1,GA1210007,12032,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210007,12033,COBB CO.-MARIETTA WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA0670002,COBB CO.-MARIETTA WATER AUTH.,FIL,N,,03/20/2025
2025Q1,GA1210008,1029,PALMETTO WATER PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210008,12034,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210008,12035,OLD CEDAR CREEK RESERVOIR,101,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA1210008,12036,NEW CEDAR CREEK RESERVOIR,102,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA1210008,16335,PLANT SOURCES COMMON HEADER,201CH,A,,CH,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210008,21287,COWETA COUNTY,103,A,,CC,Y,Y,SW,P,F,GA0770042,COWETA WATER & SEWER AUTH.,FIL,N,05/28/2008,03/20/2025
2025Q1,GA1210009,1030,ROSWELL WATER PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210009,12037,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210009,12038,ATLANTA/FULTON CO WATER PLANT,102,A,,CC,Y,Y,SW,P,F,GA1210038,ATLANTA-FULTON COUNTY WATER RESOURCES,FIL,N,,03/20/2025
2025Q1,GA1210009,12039,BIG CREEK,101,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA1210009,22497,WELL #1,103,A,,WL,Y,Y,GW,P,,,,,Y,11/15/2012,03/20/2025
2025Q1,GA1210009,22498,WELL #1 PLANT,203,A,,TP,Y,N,,,,,,,,11/15/2012,03/20/2025
2025Q1,GA1210010,12040,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210010,12041,ATLANTA WATER SYSTEM,101,A,,CC,Y,Y,SW,P,F,GA1210001,ATLANTA,FIL,N,,03/20/2025
2025Q1,GA1210011,101,DRILLED WELL #1,,I,06/01/1995,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210011,102,DRILLED WELL #2,,I,06/01/1995,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210012,1,DRILLED 6 INCH,,I,06/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210013,1,DRILLED 8 INCH,,I,01/01/1980,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210018,1,06DW00000000000,,I,01/01/1984,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1210018,1T,06DW00000000000,,I,01/01/1984,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1210018,2,06DQ00000000000,,I,01/01/1984,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1210018,2T,06DQ00000000000,,I,01/01/1984,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1210019,1,06DW1,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210020,1031,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,08/11/2021
2025Q1,GA1210020,12043,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,08/11/2021
2025Q1,GA1210020,19581,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,08/11/2021
2025Q1,GA1210002,21284,CITY OF ATLANTA,102,A,,CC,Y,Y,SW,E,F,GA1210001,ATLANTA,FIL,N,08/25/2008,03/20/2025
2025Q1,GA1210007,19577,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210008,19578,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210009,19579,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210010,19580,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210020,6419,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,08/11/2021
2025Q1,GA1210023,101,DRILLED WELL #1,,I,05/01/1994,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1210023,101T,DRILLED WELL #1,,I,05/01/1994,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1210024,1,DRILLED WELL #1,,I,10/01/1992,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210025,1,06DW00000000000,,I,01/01/1980,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1210025,1T,06DW00000000000,,I,01/01/1980,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1210025,2T,06DW00000000000,,I,01/01/1980,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1210036,1,DRILLED WELL #1,,I,08/01/1990,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210025,2,06DW00000000000,,I,01/01/1980,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1210029,1,DRILLED WELL #1,,I,02/01/1991,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210035,1,DRILLED 6 INCH,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1210037,1033,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,05/18/2007
2025Q1,GA1210037,12048,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/18/2007
2025Q1,GA1210037,6424,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,05/18/2007
2025Q1,GA1210038,1034,ATLANTA-FULTON CO WATER PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210038,12049,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1210038,12050,CHATTAHOOCHEE RIVER,101,A,,IN,Y,Y,SW,P,,,,FIL,Y,,03/20/2025
2025Q1,GA1210038,19582,IDSE DISTRIBUTION SYSTEM,9027,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1210039,1035,WELL #1 PLANT,,I,04/01/1998,TP,Y,N,,P,,,,,,,08/19/2000
2025Q1,GA1210039,12051,DISTRIBUTION SYSTEM,,I,04/01/1998,DS,Y,N,,P,,,,,,,08/19/2000
2025Q1,GA1210039,6425,WELL #1,,I,04/01/1998,WL,Y,Y,GW,P,,,,,Y,,02/15/2001
2025Q1,GA1210040,12052,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,02/16/2006
2025Q1,GA1210040,6426,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,02/16/2006
2025Q1,GA1210041,17206,DISTRIBUTION SYSTEM,950,I,03/03/2022,DS,Y,N,,,,,,,,02/16/2021,11/14/2024
2025Q1,GA1210041,17207,RAIN WATER STORAGE TANK,101,A,,IN,U,Y,SW,P,,,,FIL,Y,02/16/2021,12/16/2021
2025Q1,GA1210041,17208,GA TECH LIVING BUILDING TREATMENT PLANT,201,I,03/01/2022,TP,Y,N,,,,,,,,02/16/2021,11/14/2024
2025Q1,GA1230000,1036,CARTECAY RIVER PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230000,12053,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230000,12054,CARTECAY RIVER,101,A,,IN,Y,Y,SW,P,,,,FIL,,,03/20/2025
2025Q1,GA1230000,12055,ELLIJAY RIVER,102,A,,IN,Y,Y,SW,P,,,,FIL,Y,11/15/2005,03/20/2025
2025Q1,GA1230000,12056,JOYCE SPRING,103,I,03/30/2009,SP,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230000,12057,WINGATE SPRING,104,I,10/13/1999,SP,Y,Y,GW,O,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA1230000,12058,BURGESS SPRING,105,I,10/13/1999,SP,Y,Y,GW,O,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA1230000,19583,IDSE DISTRIBUTION SYSTEM,8020,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230000,2817,ELLIJAY RIVER PLANT,202,I,08/11/2022,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA1230000,3403,JOYCE SPRINGS PLANT,203,I,03/30/2009,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230000,3647,HWY 515 WELL PLANT,204,I,05/04/2011,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230000,6427,HWY 515 WELL,106,I,05/04/2011,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA1230001,1037,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,05/26/2011
2025Q1,GA1230001,12059,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/26/2011
2025Q1,GA1230001,19584,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,11/21/2018
2025Q1,GA1230001,6428,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,05/26/2011
2025Q1,GA1230002,1,DRILLED 6 INCH,,I,01/01/1980,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1230002,1T,DRILLED 6 INCH,,I,01/01/1980,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1230003,1,D WELL #1,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230004,1038,OLD IRON REMOVAL PLANT,201,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,03/20/2025
2025Q1,GA1230004,16336,PLANT SOURCES COMMON HEADER,202CH,I,09/04/2012,CH,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230004,12060,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230004,12061,LAKE DAWKA,106,I,09/04/2012,IN,Y,Y,SW,O,,,,FIL,,,03/20/2025
2025Q1,GA1230004,15278,STORAGE TANK,301,A,,ST,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230004,19585,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230004,22464,ELLIJAY - GILMER COUNTY,107,A,,CC,Y,Y,SW,P,F,GA1230000,ELLIJAY-GILMER CO. WATER AUTH.,FIL,N,12/10/2013,03/20/2025
2025Q1,GA1230004,2818,SURFACE WATER PLANT,202,I,09/04/2012,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230004,6429,WELL #1,101,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA1230004,6430,WELL #2,102,I,10/13/1999,WL,Y,Y,GW,O,,,,,,11/15/2005,03/20/2025
2025Q1,GA1230004,6431,WELL #3,103,I,03/23/2006,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA1230004,6432,WELL #4,104,I,03/23/2006,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA1230004,6433,WELL #5,105,I,03/23/2006,WL,Y,Y,GW,E,,,,,Y,,03/20/2025
2025Q1,GA1230005,1,06DW00000000000,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230005,2,06DW00000000000,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230006,101,DRILLED WELL #1,,I,08/01/1994,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1230006,101T,DRILLED WELL #1,,I,08/01/1994,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1230007,1,PURCHASED,,I,03/01/1988,CC,Y,Y,SW,P,U,,,,U,,07/22/1995
2025Q1,GA1230007,2,PURCHASED SURFA,,I,03/01/1988,CC,Y,Y,SW,P,U,,,,U,,07/22/1995
2025Q1,GA1230008,1,DRILLED WELLS,,I,03/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230010,1,WELL,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230011,1,PURCHASED,,I,03/01/1988,CC,Y,Y,SW,P,U,,,,U,,07/22/1995
2025Q1,GA1230011,2,PURCHASED SURFA,,I,03/01/1988,CC,Y,Y,SW,P,U,,,,U,,07/22/1995
2025Q1,GA1230015,101,DRILLED WELL #1,,I,09/01/1997,WL,Y,Y,GW,P,,,,,U,,11/18/1998
2025Q1,GA1230015,301,DRILLED WELL #1,,I,09/01/1997,SS,Y,N,GW,,,,,,,,11/18/1998
2025Q1,GA1230017,12069,DISTRIBUTION SYSTEM,,I,08/01/2005,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA1230017,6437,WELL #1,,I,08/01/2005,WL,Y,Y,GW,P,,,,,N,,09/30/2005
2025Q1,GA1230022,1040,HARRIS BRANCH SURFACE PLANT,201,I,10/13/1999,TP,Y,N,,,,,,,,11/15/2005,08/25/2008
2025Q1,GA1230022,12071,CARTERS LAKE,101,I,10/13/1999,IN,Y,Y,SW,O,,,,FIL,,11/15/2005,11/21/2018
2025Q1,GA1230022,6438,WELL #1,102,A,,WL,Y,Y,GW,P,,,,,,,08/25/2008
2025Q1,GA1230018,1,DRILLED 6 INCH,,I,06/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230022,12070,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,08/25/2008
2025Q1,GA1230022,2819,WELL PLANT,202,A,,TP,Y,N,,,,,,,,,08/25/2008
2025Q1,GA1230026,1,DRILLED 6 INCH,,I,01/01/1980,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230029,1,DRILLED 6 INCH,,I,06/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230030,1,SPRING,,I,06/01/1988,WL,Y,Y,GW,P,,,,,Y,,07/22/1995
2025Q1,GA1230030,1T,SPRING,,I,06/01/1988,TP,Y,N,GW,P,,,,,,,07/22/1995
2025Q1,GA1230031,1,DRILLED 8 INCH,,I,01/01/1980,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230033,1,D WELL #1,,I,01/01/1984,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230034,12072,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/09/2017
2025Q1,GA1230034,6439,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,03/09/2017
2025Q1,GA1230035,12073,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/18/2006
2025Q1,GA1230035,6440,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,05/18/2006
2025Q1,GA1230036,12074,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,11/15/2005
2025Q1,GA1230036,6441,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,11/15/2005
2025Q1,GA1230037,1,D WELL #1,,I,01/01/1982,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230038,12075,DISTRIBUTION SYSTEM,950,I,05/15/2018,DS,Y,N,,,,,,,,,12/15/2020
2025Q1,GA1230038,6442,WELL #1,101,A,,WL,U,Y,GW,P,,,,,N,,05/04/2018
2025Q1,GA1230039,1041,WELL #1 PLANT,,I,09/01/2003,TP,Y,N,,P,,,,,,,12/27/2001
2025Q1,GA1230039,12076,DISTRIBUTION SYSTEM,,I,09/01/2003,DS,Y,N,,P,,,,,,,01/19/2000
2025Q1,GA1230039,6443,WELL #1,,I,09/01/2003,WL,Y,Y,GW,P,,,,,Y,,09/30/2005
2025Q1,GA1230040,12077,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/18/2007
2025Q1,GA1230040,6444,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,05/18/2007
2025Q1,GA1230041,1,DRILLED WELL 1,,I,08/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230041,2,DRILLED WELLS,,I,08/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230041,3,DRILLED WELL #1,,I,08/01/1988,WL,Y,Y,GW,P,,,,,U,,07/22/1995
2025Q1,GA1230042,12079,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,11/29/2010
2025Q1,GA1230042,21023,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,11/16/2007,11/29/2010
2025Q1,GA1230042,6446,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,11/29/2010
2025Q1,GA1230044,1042,CAMPGROUND WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,05/18/2010
2025Q1,GA1230044,12081,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/18/2010
2025Q1,GA1230044,17101,BOAT RAMP WELL #2,102,A,,WL,Y,Y,GW,P,,,,,,,05/18/2010
2025Q1,GA1230044,17102,BOAT RAMP WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,,05/18/2010
2025Q1,GA1230044,6448,CAMPGROUND WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,05/18/2010
2025Q1,GA1230045,12082,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230045,12083,ELLIJAY-GILMER CO. WATER AUTH.,101,A,,CC,Y,Y,SW,P,F,GA1230000,ELLIJAY-GILMER CO. WATER AUTH.,FIL,N,,03/20/2025
2025Q1,GA1230045,19586,IDSE DISTRIBUTION SYSTEM,8020,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230046,12084,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,05/26/2017
2025Q1,GA1230046,21707,CITY OF CALHOUN,102,A,,CC,Y,Y,SW,P,F,GA1290000,CALHOUN,FIL,N,08/20/2009,05/26/2017
2025Q1,GA1230046,6449,MARINA WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,05/26/2017
2025Q1,GA1230049,1043,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230049,12087,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230049,6452,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,03/20/2025
2025Q1,GA1230050,12088,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,11/28/2011
2025Q1,GA1230050,6453,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,11/28/2011
2025Q1,GA1230051,1044,WELL #1 PLANT,201,I,12/09/2021,TP,Y,N,,,,,,,,,12/21/2023
2025Q1,GA1230051,12089,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,11/22/2021
2025Q1,GA1230051,19587,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,11/22/2021
2025Q1,GA1230051,2820,WELL #2 PLANT,202,I,12/09/2021,TP,Y,N,,,,,,,,,12/21/2023
2025Q1,GA1230051,6454,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,,,11/22/2021
2025Q1,GA1230051,6455,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,,,11/22/2021
2025Q1,GA1230054,12093,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,12/03/2008
2025Q1,GA1230054,6457,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,12/03/2008
2025Q1,GA1230055,12094,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230055,24083,WELL #1 TREATMENT PLANT,201,A,,TP,Y,N,,,,,,,,03/28/2023,03/20/2025
2025Q1,GA1230055,24085,GRANNY LAKE (WSID# 1230057) PURCHASE,103,A,,CC,Y,Y,GW,P,G,GA1230057,CHERRY LOG MTN.-GRANNY LAKE,,N,03/28/2023,03/20/2025
2025Q1,GA1230055,6458,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230055,6459,WELL #2,102,I,02/13/2023,WL,Y,Y,GW,P,,,,,N,,03/20/2025
2025Q1,GA1230057,12096,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230057,19588,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230057,23966,INDIAN ROCK - PURCHASE,102,A,,CC,Y,Y,GW,P,G,GA1230058,CHERRY LOG MTN.-INDIAN ROCK,,N,05/25/2022,03/20/2025
2025Q1,GA1230057,23967,WELL #1 TREATMENT PLANT,201,A,,TP,Y,N,,,,,,,,05/25/2022,03/20/2025
2025Q1,GA1230057,6461,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230058,12097,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230058,16032,LITTLE BUSHY HEAD WELL PLANT,201,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230058,16033,COVERED BRIDGE WELL PLANT,202,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230058,16035,MOON RIDGE WELL PLANT,203,A,,TP,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230058,19589,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230058,22440,CHERRY LOG MTN.-GRANNY LAKE,104,A,,CC,Y,Y,GW,E,N,GA1230057,CHERRY LOG MTN.-GRANNY LAKE,,N,12/10/2013,03/20/2025
2025Q1,GA1230058,24138,MOORELAND WELL #4,105,A,,WL,Y,Y,GW,P,,,,,Y,09/27/2023,03/20/2025
2025Q1,GA1230058,24139,MOORELAND WELL #5,106,A,,WL,Y,Y,GW,P,,,,,Y,09/27/2023,03/20/2025
2025Q1,GA1230058,24140,MOORELAND WELL #4 TREATMENT PLANT,205,A,,TP,Y,N,,,,,,,,09/27/2023,03/20/2025
2025Q1,GA1230058,24141,MOORELAND WELL #5 TREATMENT PLANT,206,A,,TP,Y,N,,,,,,,,09/27/2023,03/20/2025
2025Q1,GA1230058,6462,LITTLE BUSHY HEAD WELL,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230058,6463,COVERED BRIDGE WELL,102,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230058,6464,MOON RIDGE WELL,103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230059,12098,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230059,19590,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230059,6465,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,N,,03/20/2025
2025Q1,GA1230059,6466,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,N,,03/20/2025
2025Q1,GA1230060,12099,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
2025Q1,GA1230060,19591,IDSE DISTRIBUTION SYSTEM,9999,I,05/02/2018,DS,Y,N,,,,,,,,05/18/2007,03/20/2025
2025Q1,GA1230060,23963,WELL #1 PLANT,201,A,,TP,Y,N,,,,,,,,05/25/2022,03/20/2025
2025Q1,GA1230060,23964,WELL #2 PLANT,202,A,,TP,Y,N,,,,,,,,05/25/2022,03/20/2025
2025Q1,GA1230060,23965,WELL #3 PLANT,203,A,,TP,Y,N,,,,,,,,05/25/2022,03/20/2025
2025Q1,GA1230060,6467,WELL #1,101,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230060,6468,WELL #2,102,A,,WL,Y,Y,GW,P,,,,,Y,11/15/2005,03/20/2025
2025Q1,GA1230060,6469,WELL #3,103,A,,WL,Y,Y,GW,P,,,,,Y,,03/20/2025
2025Q1,GA1230060,6470,WELL #4,104,I,04/05/1999,WL,Y,Y,GW,O,,,,,N,11/15/2005,03/20/2025
2025Q1,GA1230061,12100,DISTRIBUTION SYSTEM,950,A,,DS,Y,N,,,,,,,,,03/20/2025
